"","Date","AQI","Range","Quality level","PM2.5","PM10","SO2","CO","NO2","O3","Ranking","year","month","quarter"
"876",2016-05-25,55,"33~94 ","<U+826F>","24.8 ","66.3 ","11.5 ","0.921 ","40.8 ","83 ","175 ",2016,5,"Q2"
"877",2016-05-26,42,"28~61 ","<U+4F18>","19.3 ","43.2 ","8.4 ","0.9 ","40 ","68 ","138 ",2016,5,"Q2"
"878",2016-05-27,44,"29~57 ","<U+4F18>","28.3 ","44.2 ","5.9 ","1.018 ","41 ","67 ","145 ",2016,5,"Q2"
"879",2016-05-28,56,"40~72 ","<U+826F>","33 ","59.8 ","14.7 ","1.079 ","40.9 ","143 ","213 ",2016,5,"Q2"
"880",2016-05-29,67,"50~102 ","<U+826F>","26.4 ","69.2 ","13 ","1.154 ","52.3 ","204 ","247 ",2016,5,"Q2"
"881",2016-05-30,83,"57~98 ","<U+826F>","51.7 ","114.5 ","16.6 ","1.463 ","69.2 ","192 ","274 ",2016,5,"Q2"
"882",2016-05-31,85,"65~101 ","<U+826F>","60.2 ","104.2 ","11 ","1.421 ","55.1 ","83 ","276 ",2016,5,"Q2"
"883",2016-06-01,62,"42~84 ","<U+826F>","43.9 ","64.2 ","5.6 ","1.278 ","30.5 ","86 ","248 ",2016,6,"Q2"
"884",2016-06-02,46,"28~58 ","<U+4F18>","31.1 ","42.6 ","4.2 ","1.121 ","29.3 ","93 ","161 ",2016,6,"Q2"
"885",2016-06-03,52,"40~62 ","<U+826F>","26.1 ","48 ","8.5 ","1.225 ","33.9 ","162 ","203 ",2016,6,"Q2"
"886",2016-06-04,68,"49~94 ","<U+826F>","29.7 ","86.7 ","8.3 ","1.225 ","46.2 ","149 ","279 ",2016,6,"Q2"
"887",2016-06-05,73,"53~91 ","<U+826F>","27.3 ","92.3 ","10.8 ","1.104 ","38.1 ","175 ","294 ",2016,6,"Q2"
"888",2016-06-06,91,"60~110 ","<U+826F>","66.8 ","110.4 ","7.1 ","1.392 ","36.3 ","178 ","314 ",2016,6,"Q2"
"889",2016-06-07,68,"29~119 ","<U+826F>","29.2 ","68.2 ","7 ","1.129 ","36.8 ","208 ","215 ",2016,6,"Q2"
"890",2016-06-08,71,"53~95 ","<U+826F>","44.4 ","80.5 ","8.5 ","1.275 ","37.9 ","172 ","249 ",2016,6,"Q2"
"891",2016-06-09,85,"57~109 ","<U+826F>","47.9 ","100.6 ","8.3 ","1.213 ","44.3 ","218 ","298 ",2016,6,"Q2"
"892",2016-06-10,53,"36~73 ","<U+826F>","16.4 ","53.8 ","7.3 ","0.938 ","40.3 ","175 ","192 ",2016,6,"Q2"
"893",2016-06-11,80,"61~120 ","<U+826F>","37.9 ","100.5 ","11.8 ","1.154 ","45.6 ","212 ","305 ",2016,6,"Q2"
"894",2016-06-12,67,"54~90 ","<U+826F>","36.1 ","64.5 ","7.1 ","1.117 ","27.2 ","192 ","289 ",2016,6,"Q2"
"895",2016-06-13,81,"60~116 ","<U+826F>","33.4 ","84 ","9.6 ","1.075 ","41.9 ","231 ","307 ",2016,6,"Q2"
"896",2016-06-14,70,"39~109 ","<U+826F>","20.4 ","91.4 ","7.8 ","0.821 ","28.5 ","119 ","264 ",2016,6,"Q2"
"897",2016-06-15,59,"43~74 ","<U+826F>","16.5 ","68.8 ","7.5 ","0.792 ","29.8 ","144 ","262 ",2016,6,"Q2"
"898",2016-06-16,53,"40~69 ","<U+826F>","19.3 ","53.3 ","11.5 ","0.871 ","42.7 ","172 ","193 ",2016,6,"Q2"
"899",2016-06-17,65,"41~101 ","<U+826F>","24.5 ","62.6 ","11.3 ","0.888 ","44.8 ","201 ","224 ",2016,6,"Q2"
"900",2016-06-18,87,"60~129 ","<U+826F>","42.3 ","96.2 ","13.4 ","1.196 ","58.6 ","258 ","312 ",2016,6,"Q2"
"901",2016-06-19,83,"57~113 ","<U+826F>","43.8 ","92.3 ","9.3 ","1.104 ","38.8 ","226 ","315 ",2016,6,"Q2"
"902",2016-06-20,84,"52~146 ","<U+826F>","40.6 ","87 ","8.7 ","1.067 ","29.5 ","291 ","306 ",2016,6,"Q2"
"903",2016-06-21,65,"50~75 ","<U+826F>","31.9 ","78.9 ","7.7 ","1.079 ","34.5 ","145 ","280 ",2016,6,"Q2"
"904",2016-06-22,88,"64~130 ","<U+826F>","40.7 ","100.4 ","9.3 ","1.25 ","51.2 ","260 ","332 ",2016,6,"Q2"
"905",2016-06-23,33,"19~60 ","<U+4F18>","15.5 ","34.8 ","4.5 ","1.017 ","22.6 ","76 ","116 ",2016,6,"Q2"
"906",2016-06-24,49,"22~98 ","<U+4F18>","22.2 ","45.6 ","5.8 ","1.121 ","31.8 ","198 ","229 ",2016,6,"Q2"
"907",2016-06-25,57,"38~75 ","<U+826F>","33.1 ","62 ","6.2 ","1.221 ","33.6 ","180 ","270 ",2016,6,"Q2"
"908",2016-06-26,50,"30~67 ","<U+826F>","25.3 ","55.3 ","8.6 ","1.142 ","32.8 ","145 ","194 ",2016,6,"Q2"
"909",2016-06-27,63,"42~84 ","<U+826F>","32.3 ","76.8 ","8.6 ","1.104 ","39.3 ","165 ","253 ",2016,6,"Q2"
"910",2016-06-28,66,"0~85 ","<U+826F>","31.1 ","81.6 ","7.4 ","1.033 ","51 ","179 ","293 ",2016,6,"Q2"
"911",2016-06-29,76,"51~128 ","<U+826F>","30 ","85 ","9.4 ","1.117 ","51.1 ","256 ","299 ",2016,6,"Q2"
"912",2016-06-30,63,"21~89 ","<U+826F>","29.1 ","80.8 ","8.8 ","1.079 ","44.4 ","172 ","252 ",2016,6,"Q2"
"913",2016-07-01,55,"30~93 ","<U+826F>","18.7 ","50.8 ","7.5 ","0.958 ","34.3 ","194 ","276 ",2016,7,"Q3"
"914",2016-07-02,67,"38~88 ","<U+826F>","30.3 ","79.3 ","8.9 ","1.075 ","44.7 ","190 ","288 ",2016,7,"Q3"
"915",2016-07-03,56,"44~71 ","<U+826F>","29.9 ","62.4 ","6.3 ","0.992 ","28.9 ","137 ","243 ",2016,7,"Q3"
"916",2016-07-04,48,"38~65 ","<U+4F18>","24.2 ","49.4 ","6.8 ","0.879 ","23.7 ","154 ","203 ",2016,7,"Q3"
"917",2016-07-05,39,"32~53 ","<U+4F18>","16.5 ","37.5 ","5.8 ","0.767 ","18.8 ","122 ","164 ",2016,7,"Q3"
"918",2016-07-06,52,"42~62 ","<U+826F>","29.9 ","55 ","6 ","0.838 ","20 ","159 ","227 ",2016,7,"Q3"
"919",2016-07-07,49,"30~67 ","<U+4F18>","27.1 ","53.3 ","6.1 ","0.858 ","21.8 ","99 ","206 ",2016,7,"Q3"
"920",2016-07-08,32,"22~43 ","<U+4F18>","12.8 ","31.5 ","4.9 ","0.738 ","15.8 ","76 ","94 ",2016,7,"Q3"
"921",2016-07-09,56,"35~78 ","<U+826F>","31.9 ","63.1 ","5.4 ","0.913 ","25.3 ","144 ","241 ",2016,7,"Q3"
"922",2016-07-10,69,"53~77 ","<U+826F>","46.1 ","83.3 ","4.5 ","1.063 ","24.7 ","142 ","294 ",2016,7,"Q3"
"923",2016-07-11,72,"45~92 ","<U+826F>","44.5 ","84.4 ","5.3 ","1.033 ","26.8 ","193 ","300 ",2016,7,"Q3"
"924",2016-07-12,35,"18~49 ","<U+4F18>","13 ","34 ","5.4 ","0.779 ","24.2 ","126 ","121 ",2016,7,"Q3"
"925",2016-07-13,51,"27~62 ","<U+826F>","22.1 ","54.5 ","7.9 ","0.879 ","42.4 ","78 ","229 ",2016,7,"Q3"
"926",2016-07-14,28,"21~46 ","<U+4F18>","12 ","24.5 ","5.1 ","0.829 ","27.5 ","95 ","84 ",2016,7,"Q3"
"927",2016-07-15,58,"25~110 ","<U+826F>","23.4 ","48 ","6.8 ","0.963 ","37.4 ","220 ","246 ",2016,7,"Q3"
"928",2016-07-16,63,"52~75 ","<U+826F>","29 ","69.4 ","6.2 ","0.946 ","37.8 ","175 ","296 ",2016,7,"Q3"
"929",2016-07-17,68,"44~107 ","<U+826F>","26.9 ","69.2 ","8.9 ","0.929 ","45.4 ","214 ","256 ",2016,7,"Q3"
"930",2016-07-18,70,"46~87 ","<U+826F>","47.8 ","82.8 ","6.3 ","0.888 ","28.3 ","102 ","269 ",2016,7,"Q3"
"931",2016-07-19,30,"16~77 ","<U+4F18>","13.5 ","31.5 ","4.9 ","0.979 ","25.3 ","86 ","88 ",2016,7,"Q3"
"932",2016-07-20,60,"36~105 ","<U+826F>","23.9 ","48.5 ","5.8 ","1.071 ","32.6 ","209 ","276 ",2016,7,"Q3"
"933",2016-07-21,77,"51~141 ","<U+826F>","27.6 ","63.5 ","7.2 ","1.088 ","49.9 ","281 ","313 ",2016,7,"Q3"
"934",2016-07-22,64,"32~86 ","<U+826F>","32.2 ","79.1 ","6.1 ","0.992 ","41.3 ","135 ","275 ",2016,7,"Q3"
"935",2016-07-23,81,"58~113 ","<U+826F>","47.8 ","95.3 ","6.2 ","1.083 ","36.5 ","207 ","304 ",2016,7,"Q3"
"936",2016-07-24,75,"21~120 ","<U+826F>","49.1 ","93.2 ","5.3 ","1.088 ","30.6 ","187 ","272 ",2016,7,"Q3"
"937",2016-07-25,32,"19~52 ","<U+4F18>","13.7 ","28.5 ","4.8 ","0.875 ","24.5 ","123 ","76 ",2016,7,"Q3"
"938",2016-07-26,43,"26~55 ","<U+4F18>","17.4 ","44 ","6.3 ","0.879 ","30.8 ","103 ","137 ",2016,7,"Q3"
"939",2016-07-27,41,"32~50 ","<U+4F18>","16.8 ","38.1 ","5.8 ","0.813 ","29.4 ","158 ","119 ",2016,7,"Q3"
"940",2016-07-28,70,"44~107 ","<U+826F>","25.9 ","69.3 ","8 ","0.925 ","49 ","213 ","250 ",2016,7,"Q3"
"941",2016-07-29,71,"46~111 ","<U+826F>","30 ","76.6 ","7.9 ","0.913 ","48 ","221 ","261 ",2016,7,"Q3"
"942",2016-07-30,58,"42~71 ","<U+826F>","23.4 ","65.3 ","7.9 ","0.813 ","40.7 ","135 ","202 ",2016,7,"Q3"
"943",2016-07-31,52,"43~67 ","<U+826F>","24.1 ","55.3 ","6.7 ","0.863 ","31.8 ","136 ","209 ",2016,7,"Q3"
"944",2016-08-01,62,"32~92 ","<U+826F>","30 ","67.1 ","6.5 ","0.829 ","33.6 ","193 ","268 ",2016,8,"Q3"
"945",2016-08-02,57,"49~66 ","<U+826F>","28.6 ","63.1 ","5.8 ","0.829 ","33.5 ","140 ","263 ",2016,8,"Q3"
"946",2016-08-03,63,"46~100 ","<U+826F>","41.5 ","63 ","5 ","0.863 ","25.7 ","146 ","278 ",2016,8,"Q3"
"947",2016-08-04,66,"49~92 ","<U+826F>","44.2 ","70.6 ","5.8 ","0.917 ","25.9 ","143 ","299 ",2016,8,"Q3"
"948",2016-08-05,62,"54~70 ","<U+826F>","39.9 ","72 ","6.3 ","0.929 ","26.9 ","156 ","289 ",2016,8,"Q3"
"949",2016-08-06,68,"51~80 ","<U+826F>","45.3 ","80.4 ","7.2 ","1.113 ","39.4 ","130 ","308 ",2016,8,"Q3"
"950",2016-08-07,72,"62~83 ","<U+826F>","49.8 ","82.6 ","7.5 ","1.063 ","36.3 ","186 ","338 ",2016,8,"Q3"
"951",2016-08-08,66,"46~77 ","<U+826F>","43 ","77.7 ","5.8 ","0.946 ","35.2 ","120 ","322 ",2016,8,"Q3"
"952",2016-08-09,57,"37~70 ","<U+826F>","33 ","63.3 ","6.5 ","0.938 ","30.4 ","159 ","262 ",2016,8,"Q3"
"953",2016-08-10,57,"30~75 ","<U+826F>","31.8 ","63.4 ","5.7 ","0.921 ","33.7 ","174 ","257 ",2016,8,"Q3"
"954",2016-08-11,57,"34~76 ","<U+826F>","28.4 ","64.5 ","5.8 ","0.742 ","32.8 ","150 ","251 ",2016,8,"Q3"
"955",2016-08-12,49,"36~63 ","<U+4F18>","20.9 ","51.7 ","6.3 ","0.658 ","29.3 ","151 ","205 ",2016,8,"Q3"
"956",2016-08-13,54,"39~74 ","<U+826F>","26.7 ","59.9 ","6.4 ","0.733 ","30.9 ","154 ","246 ",2016,8,"Q3"
"957",2016-08-14,48,"31~60 ","<U+4F18>","20.8 ","49 ","6 ","0.65 ","23.1 ","132 ","209 ",2016,8,"Q3"
"958",2016-08-15,55,"38~75 ","<U+826F>","26.2 ","61.1 ","5.8 ","0.708 ","26.3 ","147 ","263 ",2016,8,"Q3"
"959",2016-08-16,68,"48~87 ","<U+826F>","43.6 ","82.6 ","6.9 ","0.988 ","28.3 ","170 ","296 ",2016,8,"Q3"
"960",2016-08-17,71,"56~84 ","<U+826F>","45.2 ","84.8 ","6.3 ","1.296 ","29 ","187 ","289 ",2016,8,"Q3"
"961",2016-08-18,78,"62~98 ","<U+826F>","50.8 ","96.1 ","6.8 ","1.25 ","31.7 ","198 ","315 ",2016,8,"Q3"
"962",2016-08-19,50,"20~80 ","<U+4F18>","19 ","50.5 ","6.2 ","0.846 ","25.7 ","184 ","206 ",2016,8,"Q3"
"963",2016-08-20,65,"54~83 ","<U+826F>","42.9 ","77.7 ","6.5 ","1.365 ","25.7 ","171 ","296 ",2016,8,"Q3"
"964",2016-08-21,66,"59~75 ","<U+826F>","44.3 ","78.9 ","7.8 ","1.296 ","24.4 ","157 ","281 ",2016,8,"Q3"
"965",2016-08-22,65,"54~75 ","<U+826F>","39.5 ","79.6 ","10.2 ","1.083 ","27.4 ","168 ","267 ",2016,8,"Q3"
"966",2016-08-23,64,"56~84 ","<U+826F>","41.1 ","77.2 ","7.5 ","1.054 ","29.9 ","169 ","253 ",2016,8,"Q3"
"967",2016-08-24,84,"64~107 ","<U+826F>","55.6 ","105.3 ","6.8 ","1.121 ","33.8 ","214 ","304 ",2016,8,"Q3"
"968",2016-08-25,28,"16~77 ","<U+4F18>","13.5 ","29.6 ","5.3 ","0.717 ","18.1 ","82 ","65 ",2016,8,"Q3"
"969",2016-08-26,31,"16~47 ","<U+4F18>","11.5 ","30.7 ","8.2 ","0.729 ","30.2 ","57 ","95 ",2016,8,"Q3"
"970",2016-08-27,59,"44~71 ","<U+826F>","29.7 ","63.1 ","11.4 ","0.983 ","50.5 ","174 ","285 ",2016,8,"Q3"
"971",2016-08-28,61,"43~87 ","<U+826F>","28 ","62.5 ","14.7 ","0.892 ","53.9 ","189 ","256 ",2016,8,"Q3"
"972",2016-08-29,74,"64~90 ","<U+826F>","47.8 ","97.4 ","18.5 ","1.029 ","52.9 ","155 ","315 ",2016,8,"Q3"
"973",2016-08-30,75,"62~94 ","<U+826F>","52 ","98 ","16.2 ","1.083 ","56.5 ","163 ","300 ",2016,8,"Q3"
"974",2016-08-31,68,"45~95 ","<U+826F>","40.5 ","86.3 ","13.2 ","1.025 ","57.8 ","153 ","234 ",2016,8,"Q3"
"975",2016-09-01,63,"44~85 ","<U+826F>","28 ","72.8 ","16 ","0.867 ","54 ","162 ","238 ",2016,9,"Q3"
"976",2016-09-02,71,"54~98 ","<U+826F>","31.7 ","83.7 ","17.8 ","0.908 ","64.2 ","192 ","271 ",2016,9,"Q3"
"977",2016-09-03,93,"81~102 ","<U+826F>","52.6 ","134.9 ","25.1 ","1.167 ","81.1 ","63 ","304 ",2016,9,"Q3"
"978",2016-09-04,82,"54~106 ","<U+826F>","38.5 ","97.7 ","16.5 ","1.042 ","59.1 ","211 ","268 ",2016,9,"Q3"
"979",2016-09-05,91,"44~107 ","<U+826F>","59 ","131.7 ","19.3 ","1.188 ","62.5 ","183 ","296 ",2016,9,"Q3"
"980",2016-09-06,54,"41~68 ","<U+826F>","29.9 ","58.3 ","11.1 ","0.846 ","36.3 ","105 ","195 ",2016,9,"Q3"
"981",2016-09-07,64,"43~93 ","<U+826F>","28.7 ","67 ","11.5 ","0.863 ","50 ","193 ","255 ",2016,9,"Q3"
"982",2016-09-08,82,"67~114 ","<U+826F>","42.1 ","96 ","18.4 ","1.017 ","70.6 ","228 ","289 ",2016,9,"Q3"
"983",2016-09-09,81,"41~118 ","<U+826F>","45.8 ","111.6 ","16.3 ","1.092 ","62.6 ","133 ","252 ",2016,9,"Q3"
"984",2016-09-10,51,"37~81 ","<U+826F>","22.4 ","50.4 ","12 ","0.863 ","41.8 ","161 ","184 ",2016,9,"Q3"
"985",2016-09-11,74,"53~97 ","<U+826F>","34.7 ","97.1 ","18 ","0.963 ","60 ","170 ","289 ",2016,9,"Q3"
"986",2016-09-12,85,"66~98 ","<U+826F>","52.2 ","110.1 ","18.6 ","1.271 ","62.3 ","58 ","318 ",2016,9,"Q3"
"987",2016-09-13,98,"80~115 ","<U+826F>","73.3 ","113.5 ","15.7 ","1.442 ","50.9 ","137 ","331 ",2016,9,"Q3"
"988",2016-09-14,113,"105~124 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","85.3 ","152.3 ","12.6 ","1.521 ","56.1 ","85 ","337 ",2016,9,"Q3"
"989",2016-09-15,83,"66~112 ","<U+826F>","60.4 ","97.9 ","9 ","1.292 ","50.9 ","129 ","296 ",2016,9,"Q3"
"990",2016-09-16,92,"70~112 ","<U+826F>","67 ","124.5 ","10.8 ","1.379 ","55.4 ","184 ","320 ",2016,9,"Q3"
"991",2016-09-17,110,"81~139 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","82.7 ","149.2 ","12.9 ","1.404 ","56.1 ","180 ","338 ",2016,9,"Q3"
"992",2016-09-18,122,"110~142 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","92.3 ","169.1 ","15.3 ","1.508 ","66 ","48 ","347 ",2016,9,"Q3"
"993",2016-09-19,31,"22~46 ","<U+4F18>","19 ","30.2 ","6.1 ","1.127 ","38.7 ","49 ","48 ",2016,9,"Q3"
"994",2016-09-20,58,"52~65 ","<U+826F>","40.5 ","60.9 ","7.6 ","1.363 ","44.8 ","43 ","211 ",2016,9,"Q3"
"995",2016-09-21,66,"48~96 ","<U+826F>","46.2 ","79.4 ","8.8 ","1.333 ","48.9 ","143 ","215 ",2016,9,"Q3"
"996",2016-09-22,78,"63~100 ","<U+826F>","50.3 ","99.1 ","12.3 ","1.346 ","60.1 ","200 ","254 ",2016,9,"Q3"
"997",2016-09-23,90,"67~111 ","<U+826F>","55.3 ","120.6 ","14.6 ","1.383 ","74.8 ","221 ","281 ",2016,9,"Q3"
"998",2016-09-24,76,"52~106 ","<U+826F>","48.7 ","101.1 ","11.5 ","1.221 ","66.1 ","62 ","216 ",2016,9,"Q3"
"999",2016-09-25,81,"63~105 ","<U+826F>","56.7 ","103.1 ","12.8 ","1.108 ","49.2 ","154 ","257 ",2016,9,"Q3"
"1000",2016-09-26,110,"94~122 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","82.4 ","139 ","8.7 ","1.271 ","47.9 ","60 ","331 ",2016,9,"Q3"
"1001",2016-09-27,82,"66~104 ","<U+826F>","59.5 ","103.8 ","9.5 ","1.354 ","49.4 ","42 ","296 ",2016,9,"Q3"
"1002",2016-09-28,63,"39~82 ","<U+826F>","38.3 ","75.6 ","11.4 ","1.083 ","46.2 ","76 ","291 ",2016,9,"Q3"
"1003",2016-09-29,82,"65~99 ","<U+826F>","59.9 ","106.9 ","16.2 ","1.304 ","53 ","79 ","327 ",2016,9,"Q3"
"1004",2016-09-30,107,"90~134 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","80.5 ","143.3 ","15.7 ","1.463 ","61.9 ","169 ","336 ",2016,9,"Q3"
"1005",2016-10-01,134,"110~165 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","101.6 ","194.6 ","15.6 ","1.817 ","87.1 ","199 ","341 ",2016,10,"Q4"
"1006",2016-10-02,154,"114~176 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","116.7 ","228.4 ","15.4 ","1.95 ","93.2 ","191 ","348 ",2016,10,"Q4"
"1007",2016-10-03,132,"86~192 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","94 ","197.2 ","16.7 ","1.875 ","77.9 ","182 ","338 ",2016,10,"Q4"
"1008",2016-10-04,143,"47~463 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","52.8 ","198 ","13.6 ","1.079 ","47.2 ","69 ","296 ",2016,10,"Q4"
"1009",2016-10-05,49,"36~72 ","<U+4F18>","25.1 ","52.7 ","17.9 ","0.879 ","42.4 ","35 ","137 ",2016,10,"Q4"
"1010",2016-10-06,65,"43~82 ","<U+826F>","45.1 ","73.1 ","8.6 ","1.054 ","44.7 ","19 ","221 ",2016,10,"Q4"
"1011",2016-10-07,48,"26~72 ","<U+4F18>","25.3 ","53.2 ","7.1 ","1.246 ","41.2 ","44 ","160 ",2016,10,"Q4"
"1012",2016-10-08,62,"51~73 ","<U+826F>","38.6 ","72.5 ","12 ","1.3 ","51.3 ","86 ","257 ",2016,10,"Q4"
"1013",2016-10-09,66,"48~79 ","<U+826F>","42 ","70.3 ","13.3 ","1.267 ","47.3 ","31 ","279 ",2016,10,"Q4"
"1014",2016-10-10,101,"77~133 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","75.5 ","107.7 ","14.5 ","1.433 ","52.9 ","42 ","338 ",2016,10,"Q4"
"1015",2016-10-11,114,"100~144 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","86 ","122.1 ","12.7 ","1.525 ","59.2 ","49 ","350 ",2016,10,"Q4"
"1016",2016-10-12,97,"64~129 ","<U+826F>","71.9 ","117.9 ","12.4 ","1.508 ","58.2 ","28 ","298 ",2016,10,"Q4"
"1017",2016-10-13,105,"66~149 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","78 ","121.4 ","12.1 ","1.288 ","55.3 ","74 ","291 ",2016,10,"Q4"
"1018",2016-10-14,75,"51~107 ","<U+826F>","50.4 ","92.3 ","13.1 ","1.058 ","50.2 ","52 ","255 ",2016,10,"Q4"
"1019",2016-10-15,75,"69~84 ","<U+826F>","54.4 ","80.9 ","6.8 ","1 ","39.4 ","32 ","269 ",2016,10,"Q4"
"1020",2016-10-16,76,"38~115 ","<U+826F>","51 ","84 ","10.7 ","1.321 ","45.3 ","63 ","234 ",2016,10,"Q4"
"1021",2016-10-17,73,"61~107 ","<U+826F>","41.9 ","96.2 ","14 ","1.442 ","59.5 ","93 ","244 ",2016,10,"Q4"
"1022",2016-10-18,106,"81~132 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","75.1 ","146 ","16.4 ","1.683 ","68.5 ","143 ","296 ",2016,10,"Q4"
"1023",2016-10-19,141,"118~176 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","107.5 ","194.2 ","15.5 ","1.817 ","79.2 ","130 ","331 ",2016,10,"Q4"
"1024",2016-10-20,105,"52~192 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","72 ","146.7 ","12 ","1.508 ","58.3 ","100 ","298 ",2016,10,"Q4"
"1025",2016-10-21,57,"39~72 ","<U+826F>","26.3 ","65.1 ","8.6 ","1.288 ","36.1 ","33 ","248 ",2016,10,"Q4"
"1026",2016-10-22,51,"28~75 ","<U+826F>","26.9 ","58.7 ","7.5 ","1.071 ","39.3 ","29 ","227 ",2016,10,"Q4"
"1027",2016-10-23,31,"20~45 ","<U+4F18>","20.8 ","30.3 ","7.6 ","1.2 ","31 ","29 ","115 ",2016,10,"Q4"
"1028",2016-10-24,35,"20~48 ","<U+4F18>","20.3 ","34 ","10.5 ","1.333 ","37.2 ","27 ","104 ",2016,10,"Q4"
"1029",2016-10-25,54,"43~74 ","<U+826F>","35.8 ","51.8 ","8.8 ","1.667 ","36.3 ","12 ","190 ",2016,10,"Q4"
"1030",2016-10-26,52,"42~62 ","<U+826F>","36 ","51.3 ","11.5 ","1.888 ","42.5 ","15 ","195 ",2016,10,"Q4"
"1031",2016-10-27,31,"18~54 ","<U+4F18>","19 ","29.9 ","8.1 ","1.408 ","34.7 ","46 ","95 ",2016,10,"Q4"
"1032",2016-10-28,30,"17~53 ","<U+4F18>","13.5 ","30.6 ","8.1 ","0.688 ","30.5 ","60 ","104 ",2016,10,"Q4"
"1033",2016-10-29,56,"44~71 ","<U+826F>","28.6 ","62.3 ","9.3 ","0.871 ","44.4 ","66 ","253 ",2016,10,"Q4"
"1034",2016-10-30,83,"61~102 ","<U+826F>","58.9 ","109.8 ","12.7 ","1.263 ","56.5 ","38 ","317 ",2016,10,"Q4"
"1035",2016-10-31,78,"62~102 ","<U+826F>","43.5 ","100.4 ","14.3 ","1.208 ","47.3 ","77 ","318 ",2016,10,"Q4"
"1036",2016-11-01,100,"78~156 ","<U+826F>","74.1 ","129.3 ","17.1 ","1.417 ","53.2 ","34 ","327 ",2016,11,"Q4"
"1037",2016-11-02,166,"142~231 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","126.3 ","207 ","17.4 ","2.025 ","69.1 ","40 ","348 ",2016,11,"Q4"
"1038",2016-11-03,227,"175~271 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","178.2 ","273.6 ","20.4 ","2.646 ","100.8 ","44 ","358 ",2016,11,"Q4"
"1039",2016-11-04,216,"163~283 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","168 ","246 ","21.5 ","2.613 ","99.4 ","46 ","343 ",2016,11,"Q4"
"1040",2016-11-05,240,"205~283 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","189.6 ","275.3 ","21.5 ","2.817 ","99.2 ","78 ","345 ",2016,11,"Q4"
"1041",2016-11-06,211,"60~269 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","166.7 ","243.4 ","19.8 ","2.625 ","65 ","33 ","313 ",2016,11,"Q4"
"1042",2016-11-07,66,"45~94 ","<U+826F>","24.3 ","81.5 ","12 ","1.229 ","34 ","42 ","160 ",2016,11,"Q4"
"1043",2016-11-08,77,"54~103 ","<U+826F>","42 ","102.2 ","18.2 ","1.471 ","48.3 ","40 ","264 ",2016,11,"Q4"
"1044",2016-11-09,131,"105~149 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","99.3 ","157.1 ","19.3 ","1.804 ","56.5 ","16 ","343 ",2016,11,"Q4"
"1045",2016-11-10,235,"117~395 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","92.8 ","298.2 ","16.1 ","1.883 ","57.5 ","62 ","348 ",2016,11,"Q4"
"1046",2016-11-11,203,"96~362 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","87.8 ","313 ","21.2 ","2.138 ","64.7 ","55 ","347 ",2016,11,"Q4"
"1047",2016-11-12,145,"123~180 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","104.3 ","237.5 ","23.9 ","2.343 ","79.2 ","34 ","329 ",2016,11,"Q4"
"1048",2016-11-13,223,"186~273 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","172.1 ","327.1 ","32 ","2.921 ","101.7 ","62 ","341 ",2016,11,"Q4"
"1049",2016-11-14,217,"176~272 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","168 ","287 ","26.7 ","2.913 ","94.5 ","29 ","333 ",2016,11,"Q4"
"1050",2016-11-15,203,"169~247 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","155.1 ","252.7 ","32.7 ","2.804 ","80.9 ","54 ","343 ",2016,11,"Q4"
"1051",2016-11-16,269,"242~315 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","219.1 ","319 ","33.2 ","2.857 ","86.9 ","26 ","363 ",2016,11,"Q4"
"1052",2016-11-17,306,"266~327 ","<U+4E25><U+91CD><U+6C61><U+67D3>","255.5 ","369.4 ","35.1 ","3.017 ","82.4 ","42 ","360 ",2016,11,"Q4"
"1053",2016-11-18,238,"218~272 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","188.3 ","276.8 ","24.2 ","2.409 ","66.9 ","18 ","340 ",2016,11,"Q4"
