"","Date","AQI","Range","Quality level","PM2.5","PM10","SO2","CO","NO2","O3","Ranking","year","month","quarter"
"662",2015-10-24,65,"39~145 ","<U+826F>","33 ","74 ","18.9 ","0.596 ","35.5 ","63 ","134 ",2015,10,"Q4"
"663",2015-10-25,260,"109~500 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","273.8 ","280.6 ","37.8 ","1.967 ","91.9 ","111 ","349 ",2015,10,"Q4"
"664",2015-10-26,270,"63~496 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","230.5 ","282.7 ","36.4 ","1.4 ","73.5 ","65 ","328 ",2015,10,"Q4"
"665",2015-10-27,71,"37~295 ","<U+826F>","18.8 ","90.1 ","25.1 ","0.433 ","21.5 ","67 ","173 ",2015,10,"Q4"
"666",2015-10-28,51,"29~102 ","<U+826F>","25.1 ","57.4 ","31.3 ","0.521 ","25.3 ","61 ","126 ",2015,10,"Q4"
"667",2015-10-29,101,"35~422 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","73.4 ","93 ","43.7 ","0.721 ","36.5 ","59 ","194 ",2015,10,"Q4"
"668",2015-10-30,185,"42~440 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","150.9 ","181.3 ","55.5 ","1.15 ","51.2 ","66 ","319 ",2015,10,"Q4"
"669",2015-10-31,169,"77~351 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","134.1 ","182.6 ","55.3 ","1.038 ","61.2 ","91 ","332 ",2015,10,"Q4"
"670",2015-11-01,147,"68~306 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","114 ","157.1 ","56.5 ","1.05 ","62.3 ","94 ","318 ",2015,11,"Q4"
"671",2015-11-02,282,"162~500 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","297.2 ","352.8 ","56.9 ","2.479 ","96 ","122 ","350 ",2015,11,"Q4"
"672",2015-11-03,294,"122~500 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","322.8 ","361.7 ","53.3 ","2.542 ","79.9 ","128 ","347 ",2015,11,"Q4"
"673",2015-11-04,153,"78~367 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","118 ","199 ","41.6 ","1.188 ","48.8 ","130 ","274 ",2015,11,"Q4"
"674",2015-11-05,129,"40~295 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","98 ","139.3 ","24.6 ","0.913 ","44 ","83 ","231 ",2015,11,"Q4"
"675",2015-11-06,280,"113~500 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","293.1 ","338.7 ","44.1 ","1.529 ","82.2 ","116 ","358 ",2015,11,"Q4"
"676",2015-11-07,331,"213~500 ","<U+4E25><U+91CD><U+6C61><U+67D3>","296.1 ","359.9 ","40.5 ","1.567 ","81.9 ","91 ","357 ",2015,11,"Q4"
"677",2015-11-08,426,"260~500 ","<U+4E25><U+91CD><U+6C61><U+67D3>","486.1 ","554.5 ","42.1 ","2.083 ","92.7 ","58 ","357 ",2015,11,"Q4"
"678",2015-11-09,333,"84~500 ","<U+4E25><U+91CD><U+6C61><U+67D3>","429.4 ","453.9 ","24.8 ","1.61 ","72.2 ","78 ","328 ",2015,11,"Q4"
"679",2015-11-10,103,"72~182 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","76.9 ","92.7 ","35.7 ","0.671 ","43.2 ","84 ","257 ",2015,11,"Q4"
"680",2015-11-11,105,"85~138 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","78.6 ","95.2 ","31.4 ","0.738 ","46.7 ","77 ","263 ",2015,11,"Q4"
"681",2015-11-12,121,"99~150 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","91.3 ","114.9 ","44.6 ","1.142 ","59.1 ","70 ","279 ",2015,11,"Q4"
"682",2015-11-13,87,"55~137 ","<U+826F>","63.8 ","83.9 ","38.4 ","1.042 ","46.8 ","82 ","244 ",2015,11,"Q4"
"683",2015-11-14,67,"32~173 ","<U+826F>","47 ","67.2 ","36.2 ","0.838 ","40.8 ","88 ","155 ",2015,11,"Q4"
"684",2015-11-15,66,"30~117 ","<U+826F>","45.1 ","70 ","33.5 ","0.758 ","32.5 ","58 ","155 ",2015,11,"Q4"
"685",2015-11-16,66,"45~103 ","<U+826F>","43.3 ","73.9 ","39.3 ","0.642 ","36.7 ","41 ","198 ",2015,11,"Q4"
"686",2015-11-17,90,"59~128 ","<U+826F>","66.3 ","91.3 ","31.8 ","0.667 ","35.5 ","59 ","289 ",2015,11,"Q4"
"687",2015-11-18,68,"46~104 ","<U+826F>","47.7 ","69 ","33.3 ","0.571 ","31.5 ","60 ","244 ",2015,11,"Q4"
"688",2015-11-19,66,"48~113 ","<U+826F>","47.7 ","62.5 ","28.5 ","0.55 ","30.4 ","49 ","187 ",2015,11,"Q4"
"689",2015-11-20,123,"43~241 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","92.8 ","106.3 ","60.9 ","0.883 ","51 ","61 ","275 ",2015,11,"Q4"
"690",2015-11-21,149,"74~227 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","113.2 ","150.3 ","76.3 ","1.346 ","69.5 ","49 ","340 ",2015,11,"Q4"
"691",2015-11-22,117,"53~209 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","87.4 ","118.5 ","56.3 ","1.063 ","53.8 ","60 ","322 ",2015,11,"Q4"
"692",2015-11-23,59,"32~109 ","<U+826F>","39.6 ","61 ","36.4 ","0.579 ","28.7 ","53 ","225 ",2015,11,"Q4"
"693",2015-11-24,61,"31~138 ","<U+826F>","42.7 ","64.1 ","52.6 ","0.717 ","40.9 ","59 ","261 ",2015,11,"Q4"
"694",2015-11-25,72,"45~132 ","<U+826F>","52.3 ","76.8 ","56.9 ","0.746 ","40.7 ","63 ","261 ",2015,11,"Q4"
"695",2015-11-26,84,"43~129 ","<U+826F>","61.6 ","85.5 ","52.1 ","0.754 ","42.1 ","63 ","285 ",2015,11,"Q4"
"696",2015-11-27,82,"53~130 ","<U+826F>","59.8 ","86.3 ","66.5 ","0.825 ","48.6 ","63 ","236 ",2015,11,"Q4"
"697",2015-11-28,120,"85~175 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","90.1 ","128 ","81.3 ","0.983 ","59.6 ","54 ","272 ",2015,11,"Q4"
"698",2015-11-29,119,"89~176 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","89.7 ","121.2 ","74.9 ","1.167 ","59.6 ","44 ","249 ",2015,11,"Q4"
"699",2015-11-30,114,"67~196 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","85.2 ","107.8 ","57.9 ","0.942 ","46.2 ","47 ","225 ",2015,11,"Q4"
"700",2015-12-01,84,"33~124 ","<U+826F>","62.1 ","78.2 ","58.8 ","0.933 ","42.1 ","62 ","181 ",2015,12,"Q4"
"701",2015-12-02,99,"20~180 ","<U+826F>","74.3 ","85.1 ","56.6 ","1.088 ","44.5 ","59 ","231 ",2015,12,"Q4"
"702",2015-12-03,81,"34~144 ","<U+826F>","54 ","82.1 ","54.2 ","0.754 ","37.3 ","56 ","241 ",2015,12,"Q4"
"703",2015-12-04,52,"29~84 ","<U+826F>","30 ","55.8 ","65 ","0.617 ","34.2 ","63 ","149 ",2015,12,"Q4"
"704",2015-12-05,45,"22~82 ","<U+4F18>","29.8 ","41.1 ","59 ","0.6 ","35.8 ","63 ","124 ",2015,12,"Q4"
"705",2015-12-06,74,"46~117 ","<U+826F>","53.8 ","70.7 ","71.5 ","0.863 ","51 ","61 ","199 ",2015,12,"Q4"
"706",2015-12-07,164,"110~262 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","125.4 ","152.5 ","109 ","1.658 ","82.9 ","49 ","289 ",2015,12,"Q4"
"707",2015-12-08,144,"93~211 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","108.5 ","133.2 ","87 ","1.404 ","64 ","68 ","268 ",2015,12,"Q4"
"708",2015-12-09,138,"89~189 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","104.3 ","135.4 ","70.5 ","1.283 ","55.2 ","44 ","272 ",2015,12,"Q4"
"709",2015-12-10,96,"42~196 ","<U+826F>","71.6 ","87 ","41.8 ","1.121 ","43.7 ","62 ","202 ",2015,12,"Q4"
"710",2015-12-11,115,"54~216 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","86.3 ","103.3 ","84.1 ","1.071 ","54.2 ","54 ","244 ",2015,12,"Q4"
"711",2015-12-12,193,"114~286 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","150.3 ","177.9 ","90.6 ","1.692 ","73.7 ","48 ","324 ",2015,12,"Q4"
"712",2015-12-13,289,"221~424 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","239.9 ","282.5 ","96.5 ","2.254 ","93.3 ","55 ","352 ",2015,12,"Q4"
"713",2015-12-14,259,"189~354 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","209 ","246.9 ","87.9 ","2.079 ","76.4 ","37 ","339 ",2015,12,"Q4"
"714",2015-12-15,82,"35~218 ","<U+826F>","58.8 ","80.5 ","60.9 ","0.813 ","42 ","60 ","171 ",2015,12,"Q4"
"715",2015-12-16,51,"30~85 ","<U+826F>","35 ","49.3 ","50.7 ","0.658 ","35.7 ","51 ","168 ",2015,12,"Q4"
"716",2015-12-17,66,"44~99 ","<U+826F>","47 ","65.5 ","60.2 ","0.779 ","42.1 ","47 ","220 ",2015,12,"Q4"
"717",2015-12-18,96,"51~192 ","<U+826F>","71.1 ","96.4 ","78.7 ","1.088 ","52.9 ","50 ","223 ",2015,12,"Q4"
"718",2015-12-19,75,"51~110 ","<U+826F>","54 ","71.9 ","66.9 ","0.796 ","45.8 ","62 ","145 ",2015,12,"Q4"
"719",2015-12-20,70,"58~94 ","<U+826F>","50.3 ","68.8 ","67.9 ","0.892 ","43.4 ","54 ","105 ",2015,12,"Q4"
"720",2015-12-21,185,"72~346 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","145.6 ","176.2 ","69.8 ","1.463 ","60.9 ","42 ","239 ",2015,12,"Q4"
"721",2015-12-22,237,"162~347 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","188.5 ","226.4 ","113.7 ","1.833 ","75.9 ","31 ","290 ",2015,12,"Q4"
"722",2015-12-23,198,"99~259 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","154.1 ","200.6 ","66.3 ","1.804 ","63.2 ","52 ","249 ",2015,12,"Q4"
"723",2015-12-24,150,"60~225 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","113.8 ","144.8 ","81.7 ","1.225 ","61.3 ","60 ","244 ",2015,12,"Q4"
"724",2015-12-25,85,"60~142 ","<U+826F>","62.5 ","83.7 ","85.1 ","0.958 ","50.1 ","34 ","188 ",2015,12,"Q4"
"725",2015-12-26,110,"41~172 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","82.6 ","102.1 ","73 ","0.958 ","45.8 ","53 ","223 ",2015,12,"Q4"
"726",2015-12-27,80,"49~114 ","<U+826F>","58.5 ","82.3 ","68.5 ","0.867 ","39.7 ","49 ","207 ",2015,12,"Q4"
"727",2015-12-28,119,"55~188 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","89.6 ","119.9 ","101.5 ","1.154 ","56.8 ","50 ","246 ",2015,12,"Q4"
"728",2015-12-29,143,"112~234 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","108.8 ","142.9 ","111.5 ","1.7 ","73.4 ","49 ","254 ",2015,12,"Q4"
"729",2015-12-30,321,"229~465 ","<U+4E25><U+91CD><U+6C61><U+67D3>","274.5 ","345.5 ","134.5 ","3.046 ","103.1 ","40 ","350 ",2015,12,"Q4"
"730",2015-12-31,268,"135~468 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","226.1 ","280.4 ","105.9 ","2.325 ","86.6 ","67 ","321 ",2015,12,"Q4"
"731",2016-01-01,151,"88~247 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","114.7 ","151.2 ","79.8 ","1.554 ","57.8 ","53 ","232 ",2016,1,"Q1"
"732",2016-01-02,97,"59~147 ","<U+826F>","71.9 ","95.5 ","69.9 ","0.9 ","46.6 ","60 ","126 ",2016,1,"Q1"
"733",2016-01-03,145,"79~230 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","109.9 ","145.9 ","88.6 ","1.413 ","63 ","42 ","202 ",2016,1,"Q1"
"734",2016-01-04,61,"38~115 ","<U+826F>","36.9 ","66.5 ","48.3 ","0.675 ","31.2 ","66 ","97 ",2016,1,"Q1"
"735",2016-01-05,56,"35~77 ","<U+826F>","33.4 ","62.2 ","54.7 ","0.658 ","31.8 ","56 ","142 ",2016,1,"Q1"
"736",2016-01-06,80,"34~137 ","<U+826F>","57.4 ","85.1 ","66.2 ","0.858 ","42.9 ","65 ","199 ",2016,1,"Q1"
"737",2016-01-07,78,"43~125 ","<U+826F>","55.1 ","81.5 ","63.4 ","0.863 ","42.9 ","60 ","196 ",2016,1,"Q1"
"738",2016-01-08,80,"56~113 ","<U+826F>","57.8 ","91.9 ","69.5 ","0.841 ","47.4 ","62 ","184 ",2016,1,"Q1"
"739",2016-01-09,76,"44~128 ","<U+826F>","54.4 ","81.6 ","64.9 ","0.742 ","44.1 ","68 ","140 ",2016,1,"Q1"
"740",2016-01-10,105,"51~182 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","78.3 ","107.9 ","64 ","1.075 ","51.4 ","76 ","207 ",2016,1,"Q1"
"741",2016-01-11,91,"46~133 ","<U+826F>","67 ","99.2 ","73.6 ","1.008 ","48.3 ","75 ","256 ",2016,1,"Q1"
"742",2016-01-12,67,"55~89 ","<U+826F>","45.1 ","80 ","66.7 ","0.746 ","39.8 ","62 ","212 ",2016,1,"Q1"
"743",2016-01-13,61,"34~123 ","<U+826F>","40.2 ","62.8 ","61.5 ","0.733 ","40.2 ","73 ","131 ",2016,1,"Q1"
"744",2016-01-14,80,"44~128 ","<U+826F>","57.3 ","85.1 ","66.6 ","0.938 ","49.7 ","73 ","159 ",2016,1,"Q1"
"745",2016-01-15,147,"79~283 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","113.5 ","154.3 ","99.5 ","1.425 ","67.9 ","46 ","271 ",2016,1,"Q1"
"746",2016-01-16,216,"70~353 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","175.3 ","220.3 ","97.9 ","1.579 ","72.5 ","62 ","296 ",2016,1,"Q1"
"747",2016-01-17,159,"73~342 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","123.6 ","161.9 ","115.2 ","1.342 ","66.5 ","60 ","278 ",2016,1,"Q1"
"748",2016-01-18,84,"55~137 ","<U+826F>","61.1 ","91.4 ","75.1 ","0.833 ","44.2 ","65 ","202 ",2016,1,"Q1"
"749",2016-01-19,96,"58~123 ","<U+826F>","71.8 ","97.7 ","79.9 ","0.904 ","42.5 ","52 ","209 ",2016,1,"Q1"
"750",2016-01-20,109,"57~163 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","81.9 ","113.6 ","87.8 ","1.133 ","57 ","54 ","254 ",2016,1,"Q1"
"751",2016-01-21,164,"53~258 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","125.4 ","158.8 ","88 ","1.592 ","64.8 ","65 ","313 ",2016,1,"Q1"
"752",2016-01-22,145,"59~238 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","110 ","150.2 ","100.6 ","1.388 ","59.4 ","70 ","312 ",2016,1,"Q1"
"753",2016-01-23,98,"59~186 ","<U+826F>","73 ","101.6 ","77 ","0.979 ","46.2 ","63 ","303 ",2016,1,"Q1"
"754",2016-01-24,87,"53~147 ","<U+826F>","55.2 ","116 ","69.9 ","0.888 ","39.5 ","62 ","300 ",2016,1,"Q1"
"755",2016-01-25,104,"82~137 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","61 ","158.3 ","80.3 ","1.013 ","51 ","67 ","323 ",2016,1,"Q1"
"756",2016-01-26,60,"44~97 ","<U+826F>","35.6 ","70.3 ","62.9 ","0.658 ","34.8 ","70 ","124 ",2016,1,"Q1"
"757",2016-01-27,70,"50~125 ","<U+826F>","44.1 ","85 ","73.1 ","0.817 ","42.9 ","74 ","133 ",2016,1,"Q1"
"758",2016-01-28,97,"51~133 ","<U+826F>","71.4 ","109.8 ","71.2 ","1.204 ","51.8 ","62 ","212 ",2016,1,"Q1"
"759",2016-01-29,94,"52~134 ","<U+826F>","69.9 ","98.5 ","88.4 ","1.033 ","50.5 ","64 ","230 ",2016,1,"Q1"
"760",2016-01-30,95,"51~133 ","<U+826F>","70 ","98.4 ","74.8 ","0.971 ","47.2 ","69 ","236 ",2016,1,"Q1"
"761",2016-01-31,80,"50~115 ","<U+826F>","58.4 ","84.4 ","72.8 ","0.879 ","43.6 ","75 ","234 ",2016,1,"Q1"
"762",2016-02-01,87,"50~132 ","<U+826F>","64 ","91.3 ","67.4 ","1.017 ","48.2 ","78 ","217 ",2016,2,"Q1"
"763",2016-02-02,112,"74~160 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","84.3 ","121.3 ","80.9 ","1.192 ","59.7 ","75 ","242 ",2016,2,"Q1"
"764",2016-02-03,103,"63~149 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","70.7 ","118.4 ","76.4 ","1.004 ","48.5 ","80 ","197 ",2016,2,"Q1"
"765",2016-02-04,70,"54~90 ","<U+826F>","30 ","88.5 ","61.8 ","0.567 ","30.8 ","81 ","148 ",2016,2,"Q1"
"766",2016-02-05,78,"46~113 ","<U+826F>","47.6 ","98 ","70.2 ","0.796 ","43.6 ","80 ","190 ",2016,2,"Q1"
"767",2016-02-06,101,"52~188 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","74.4 ","103.5 ","58.6 ","1.054 ","41.1 ","81 ","251 ",2016,2,"Q1"
"768",2016-02-07,83,"51~147 ","<U+826F>","60.4 ","89.5 ","84.9 ","0.904 ","36.8 ","78 ","196 ",2016,2,"Q1"
"769",2016-02-08,143,"47~209 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","107.3 ","144.4 ","57 ","1.046 ","30.4 ","82 ","190 ",2016,2,"Q1"
"770",2016-02-09,128,"63~210 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","95.8 ","122 ","56.3 ","1.096 ","38.7 ","89 ","264 ",2016,2,"Q1"
"771",2016-02-10,66,"51~89 ","<U+826F>","42.8 ","75.6 ","61 ","0.875 ","33 ","87 ","146 ",2016,2,"Q1"
"772",2016-02-11,52,"40~59 ","<U+826F>","32 ","54.7 ","52.4 ","0.717 ","23.4 ","101 ","108 ",2016,2,"Q1"
"773",2016-02-12,68,"20~128 ","<U+826F>","48.8 ","65.7 ","37.9 ","0.908 ","29.8 ","86 ","150 ",2016,2,"Q1"
"774",2016-02-13,42,"32~58 ","<U+4F18>","25.4 ","42.4 ","27 ","0.65 ","21.1 ","70 ","149 ",2016,2,"Q1"
"775",2016-02-14,43,"29~65 ","<U+4F18>","20.1 ","45.8 ","33.3 ","0.583 ","21.5 ","75 ","214 ",2016,2,"Q1"
"776",2016-02-15,50,"39~62 ","<U+826F>","27.5 ","52.3 ","52.2 ","0.621 ","26.3 ","79 ","237 ",2016,2,"Q1"
"777",2016-02-16,50,"25~99 ","<U+826F>","26.8 ","52.5 ","49.3 ","0.646 ","30.4 ","71 ","170 ",2016,2,"Q1"
"778",2016-02-17,58,"35~92 ","<U+826F>","27 ","65 ","52.2 ","0.638 ","30.4 ","78 ","172 ",2016,2,"Q1"
"779",2016-02-18,58,"36~78 ","<U+826F>","36.7 ","64.6 ","48.3 ","0.854 ","34.5 ","81 ","111 ",2016,2,"Q1"
"780",2016-02-19,48,"31~81 ","<U+4F18>","16.5 ","54 ","35 ","0.45 ","21.3 ","82 ","64 ",2016,2,"Q1"
"781",2016-02-20,53,"40~87 ","<U+826F>","19.4 ","58.8 ","41.6 ","0.496 ","21.7 ","78 ","99 ",2016,2,"Q1"
"782",2016-02-21,48,"32~67 ","<U+4F18>","22.8 ","50.5 ","43.6 ","0.558 ","24 ","74 ","56 ",2016,2,"Q1"
"783",2016-02-22,67,"50~122 ","<U+826F>","47.1 ","72 ","54 ","0.808 ","35.5 ","68 ","142 ",2016,2,"Q1"
"784",2016-02-23,69,"44~132 ","<U+826F>","48.8 ","70.1 ","48.2 ","0.767 ","38.1 ","86 ","191 ",2016,2,"Q1"
"785",2016-02-24,59,"47~83 ","<U+826F>","37.5 ","63.6 ","55.9 ","0.792 ","40.2 ","82 ","150 ",2016,2,"Q1"
"786",2016-02-25,62,"38~94 ","<U+826F>","42.7 ","68.2 ","50.2 ","0.846 ","47.3 ","82 ","144 ",2016,2,"Q1"
"787",2016-02-26,51,"27~92 ","<U+826F>","32.8 ","55.5 ","42.8 ","0.633 ","36 ","83 ","107 ",2016,2,"Q1"
"788",2016-02-27,64,"39~114 ","<U+826F>","44.2 ","66.5 ","49.5 ","0.771 ","45.3 ","81 ","148 ",2016,2,"Q1"
"789",2016-02-28,76,"47~118 ","<U+826F>","53.8 ","80.8 ","48.6 ","0.821 ","43.3 ","92 ","189 ",2016,2,"Q1"
"790",2016-02-29,55,"41~80 ","<U+826F>","35.6 ","59 ","43.8 ","0.65 ","34.8 ","89 ","122 ",2016,2,"Q1"
"791",2016-03-01,61,"37~84 ","<U+826F>","34.8 ","73 ","40.6 ","0.671 ","35.3 ","89 ","106 ",2016,3,"Q1"
"792",2016-03-02,111,"58~210 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","82 ","122.7 ","60.9 ","1.188 ","54.6 ","56 ","202 ",2016,3,"Q1"
"793",2016-03-03,78,"49~103 ","<U+826F>","57 ","80.1 ","43.8 ","0.921 ","48.8 ","85 ","137 ",2016,3,"Q1"
"794",2016-03-04,95,"72~125 ","<U+826F>","70.8 ","103.9 ","52.2 ","1.071 ","51.3 ","90 ","179 ",2016,3,"Q1"
"795",2016-03-05,214,"94~479 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","87.1 ","272.9 ","31.7 ","0.913 ","40.5 ","69 ","268 ",2016,3,"Q1"
"796",2016-03-06,80,"51~166 ","<U+826F>","33.2 ","109.5 ","39.3 ","0.642 ","33.4 ","81 ","120 ",2016,3,"Q1"
"797",2016-03-07,53,"31~74 ","<U+826F>","30.1 ","54.4 ","37.6 ","0.667 ","38.5 ","66 ","79 ",2016,3,"Q1"
"798",2016-03-08,58,"39~83 ","<U+826F>","19.8 ","68 ","28 ","0.475 ","20.8 ","81 ","190 ",2016,3,"Q1"
"799",2016-03-09,51,"33~83 ","<U+826F>","21.3 ","55.3 ","37.5 ","0.5 ","26 ","78 ","213 ",2016,3,"Q1"
"800",2016-03-10,45,"29~60 ","<U+4F18>","21.1 ","46.7 ","32.3 ","0.452 ","25.4 ","75 ","165 ",2016,3,"Q1"
"801",2016-03-11,45,"27~60 ","<U+4F18>","23.2 ","46 ","37.5 ","0.492 ","32.3 ","80 ","86 ",2016,3,"Q1"
"802",2016-03-12,73,"41~122 ","<U+826F>","43.2 ","93.1 ","47.4 ","0.746 ","37.4 ","93 ","153 ",2016,3,"Q1"
"803",2016-03-13,54,"37~93 ","<U+826F>","21.1 ","61.4 ","26 ","0.45 ","26.5 ","94 ","120 ",2016,3,"Q1"
"804",2016-03-14,61,"37~94 ","<U+826F>","40 ","69.8 ","44.7 ","0.629 ","37.3 ","95 ","114 ",2016,3,"Q1"
"805",2016-03-15,111,"62~188 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","78.6 ","142.1 ","48.7 ","1.113 ","45.9 ","127 ","229 ",2016,3,"Q1"
"806",2016-03-16,142,"98~257 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","103.1 ","189 ","45.2 ","1.113 ","46.6 ","142 ","268 ",2016,3,"Q1"
"807",2016-03-17,109,"80~183 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","78.4 ","133.1 ","39.5 ","0.767 ","34.9 ","157 ","212 ",2016,3,"Q1"
"808",2016-03-18,88,"56~118 ","<U+826F>","54.5 ","107.7 ","24.8 ","0.696 ","31 ","158 ","159 ",2016,3,"Q1"
"809",2016-03-19,70,"40~192 ","<U+826F>","44.1 ","75.5 ","31.9 ","0.688 ","42.6 ","119 ","117 ",2016,3,"Q1"
"810",2016-03-20,150,"73~215 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","113.5 ","160 ","42.5 ","1.238 ","69.5 ","150 ","305 ",2016,3,"Q1"
"811",2016-03-21,125,"52~189 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","92.8 ","137.1 ","36.2 ","0.883 ","50.7 ","151 ","297 ",2016,3,"Q1"
"812",2016-03-22,61,"43~87 ","<U+826F>","37.5 ","67.4 ","25 ","0.604 ","32.8 ","93 ","157 ",2016,3,"Q1"
"813",2016-03-23,72,"56~105 ","<U+826F>","45 ","84.8 ","25 ","0.608 ","30.6 ","108 ","252 ",2016,3,"Q1"
"814",2016-03-24,86,"42~202 ","<U+826F>","62 ","91.3 ","29.9 ","0.775 ","42.2 ","105 ","270 ",2016,3,"Q1"
"815",2016-03-25,143,"60~224 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","107.8 ","148.9 ","37.9 ","1.179 ","64.9 ","140 ","338 ",2016,3,"Q1"
"816",2016-03-26,133,"104~188 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","100.7 ","142.2 ","38.5 ","0.942 ","59.5 ","151 ","344 ",2016,3,"Q1"
"817",2016-03-27,140,"75~204 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","105.2 ","144.6 ","33.4 ","0.888 ","52.3 ","147 ","338 ",2016,3,"Q1"
"818",2016-03-28,270,"78~500 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","82.1 ","391.3 ","32.5 ","0.833 ","36.2 ","120 ","320 ",2016,3,"Q1"
"819",2016-03-29,91,"61~173 ","<U+826F>","34.3 ","131.7 ","17.5 ","0.529 ","25.3 ","105 ","221 ",2016,3,"Q1"
"820",2016-03-30,74,"54~109 ","<U+826F>","44.2 ","90.9 ","25.3 ","0.667 ","36.9 ","110 ","156 ",2016,3,"Q1"
"821",2016-03-31,186,"62~500 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","77.8 ","322 ","30.2 ","0.925 ","39 ","182 ","265 ",2016,3,"Q1"
"822",2016-04-01,126,"86~181 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","57.4 ","201.3 ","18.5 ","0.692 ","26.1 ","153 ","300 ",2016,4,"Q2"
"823",2016-04-02,76,"44~120 ","<U+826F>","21.6 ","103.3 ","15.5 ","0.475 ","25.1 ","97 ","181 ",2016,4,"Q2"
"824",2016-04-03,63,"46~83 ","<U+826F>","24 ","74.9 ","21 ","0.55 ","29.5 ","97 ","220 ",2016,4,"Q2"
"825",2016-04-04,72,"58~99 ","<U+826F>","45.1 ","89.9 ","22.9 ","0.738 ","40.8 ","128 ","249 ",2016,4,"Q2"
"826",2016-04-05,57,"33~130 ","<U+826F>","29 ","67.5 ","19 ","0.608 ","36.7 ","107 ","143 ",2016,4,"Q2"
"827",2016-04-06,78,"60~109 ","<U+826F>","47.6 ","105.8 ","23.3 ","0.717 ","34.4 ","170 ","262 ",2016,4,"Q2"
"828",2016-04-07,133,"54~347 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","34.3 ","201.7 ","17.3 ","0.488 ","23.3 ","138 ","300 ",2016,4,"Q2"
"829",2016-04-08,132,"79~398 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","32.5 ","196.7 ","15.8 ","0.442 ","27.5 ","100 ","305 ",2016,4,"Q2"
"830",2016-04-09,63,"51~80 ","<U+826F>","21.6 ","74.8 ","14.8 ","0.492 ","28.5 ","92 ","186 ",2016,4,"Q2"
