"","Date","AQI","Range","Quality level","PM2.5","PM10","SO2","CO","NO2","O3","Ranking","year","month","quarter"
"962",2016-08-19,37,"16~51 ","<U+4F18>","13.5 ","32.3 ","4.7 ","0.604 ","19 ","149 ","137 ",2016,8,"Q3"
"963",2016-08-20,58,"37~83 ","<U+826F>","36.3 ","63.2 ","4.1 ","0.909 ","22.5 ","174 ","249 ",2016,8,"Q3"
"964",2016-08-21,78,"63~105 ","<U+826F>","56.9 ","88.8 ","8 ","1.333 ","17.8 ","170 ","314 ",2016,8,"Q3"
"965",2016-08-22,78,"55~108 ","<U+826F>","46.8 ","86.9 ","9.9 ","1.061 ","21.8 ","215 ","293 ",2016,8,"Q3"
"966",2016-08-23,91,"72~109 ","<U+826F>","67.1 ","97.1 ","6.1 ","1.088 ","32.8 ","147 ","337 ",2016,8,"Q3"
"967",2016-08-24,76,"55~104 ","<U+826F>","51.6 ","82.1 ","6.1 ","1.046 ","30.8 ","193 ","277 ",2016,8,"Q3"
"968",2016-08-25,30,"17~79 ","<U+4F18>","14.4 ","28.1 ","4 ","0.525 ","16.6 ","78 ","76 ",2016,8,"Q3"
"969",2016-08-26,35,"20~57 ","<U+4F18>","13.9 ","34.2 ","5.4 ","0.596 ","31 ","109 ","132 ",2016,8,"Q3"
"970",2016-08-27,47,"37~57 ","<U+4F18>","19.9 ","44.2 ","6.8 ","0.667 ","29.7 ","149 ","201 ",2016,8,"Q3"
"971",2016-08-28,52,"43~64 ","<U+826F>","23.4 ","50.2 ","7 ","0.667 ","29.4 ","171 ","213 ",2016,8,"Q3"
"972",2016-08-29,63,"55~70 ","<U+826F>","36.2 ","74.7 ","10.5 ","0.846 ","44.6 ","90 ","265 ",2016,8,"Q3"
"973",2016-08-30,46,"32~64 ","<U+4F18>","24.7 ","47 ","5.3 ","0.683 ","27.8 ","109 ","135 ",2016,8,"Q3"
"974",2016-08-31,47,"38~56 ","<U+4F18>","20.7 ","44.8 ","6 ","0.633 ","30 ","161 ","136 ",2016,8,"Q3"
"975",2016-09-01,50,"41~61 ","<U+826F>","20.4 ","49 ","8.3 ","0.588 ","31.1 ","160 ","181 ",2016,9,"Q3"
"976",2016-09-02,52,"42~62 ","<U+826F>","21.3 ","52.8 ","8.1 ","0.583 ","35.2 ","163 ","181 ",2016,9,"Q3"
"977",2016-09-03,57,"45~68 ","<U+826F>","24 ","63.8 ","7.9 ","0.654 ","43.4 ","92 ","169 ",2016,9,"Q3"
"978",2016-09-04,53,"46~64 ","<U+826F>","23 ","54.4 ","9.3 ","0.675 ","33 ","156 ","138 ",2016,9,"Q3"
"979",2016-09-05,55,"22~76 ","<U+826F>","29.9 ","65.3 ","11.7 ","0.817 ","39.2 ","163 ","167 ",2016,9,"Q3"
"980",2016-09-06,34,"23~50 ","<U+4F18>","14.5 ","30.1 ","5.1 ","0.567 ","22.7 ","131 ","83 ",2016,9,"Q3"
"981",2016-09-07,51,"40~59 ","<U+826F>","25 ","50.8 ","6.5 ","0.65 ","32.1 ","156 ","192 ",2016,9,"Q3"
"982",2016-09-08,57,"49~67 ","<U+826F>","26.7 ","59.2 ","8.2 ","0.683 ","34.2 ","170 ","188 ",2016,9,"Q3"
"983",2016-09-09,42,"20~69 ","<U+4F18>","22.7 ","45.5 ","5.5 ","0.675 ","38.4 ","78 ","109 ",2016,9,"Q3"
"984",2016-09-10,43,"29~72 ","<U+4F18>","17 ","43.9 ","5.8 ","0.575 ","29.8 ","144 ","149 ",2016,9,"Q3"
"985",2016-09-11,51,"37~69 ","<U+826F>","19 ","53.6 ","6.8 ","0.546 ","32.3 ","149 ","191 ",2016,9,"Q3"
"986",2016-09-12,56,"42~73 ","<U+826F>","30.5 ","61.7 ","8.9 ","0.779 ","45 ","54 ","192 ",2016,9,"Q3"
"987",2016-09-13,61,"51~74 ","<U+826F>","43.2 ","66.5 ","7.6 ","0.821 ","31.5 ","123 ","214 ",2016,9,"Q3"
"988",2016-09-14,76,"48~107 ","<U+826F>","55.3 ","86.2 ","5.3 ","1.021 ","45.3 ","31 ","254 ",2016,9,"Q3"
"989",2016-09-15,41,"29~60 ","<U+4F18>","22.7 ","41.2 ","5.1 ","0.746 ","27 ","125 ","134 ",2016,9,"Q3"
"990",2016-09-16,61,"47~85 ","<U+826F>","41.1 ","64.9 ","6.6 ","0.792 ","30.4 ","170 ","243 ",2016,9,"Q3"
"991",2016-09-17,82,"62~104 ","<U+826F>","59.7 ","98.7 ","7.7 ","0.93 ","41.1 ","117 ","297 ",2016,9,"Q3"
"992",2016-09-18,75,"69~85 ","<U+826F>","54.8 ","90.7 ","5.5 ","0.9 ","35.1 ","12 ","295 ",2016,9,"Q3"
"993",2016-09-19,31,"23~47 ","<U+4F18>","19.8 ","28.5 ","6.3 ","0.893 ","28.9 ","82 ","53 ",2016,9,"Q3"
"994",2016-09-20,53,"44~63 ","<U+826F>","35.6 ","53.3 ","7.1 ","1.096 ","34.3 ","74 ","173 ",2016,9,"Q3"
"995",2016-09-21,48,"34~60 ","<U+4F18>","24.7 ","49.7 ","5.3 ","0.975 ","27.6 ","120 ","100 ",2016,9,"Q3"
"996",2016-09-22,54,"35~69 ","<U+826F>","28.8 ","59.6 ","6.7 ","0.908 ","33.8 ","124 ","132 ",2016,9,"Q3"
"997",2016-09-23,43,"28~58 ","<U+4F18>","18.1 ","43.7 ","5.3 ","0.717 ","32.8 ","122 ","78 ",2016,9,"Q3"
"998",2016-09-24,47,"28~59 ","<U+4F18>","26.3 ","47.9 ","6.1 ","0.75 ","35.9 ","91 ","96 ",2016,9,"Q3"
"999",2016-09-25,52,"37~67 ","<U+826F>","32 ","54.2 ","7.3 ","0.733 ","34.7 ","107 ","139 ",2016,9,"Q3"
"1000",2016-09-26,86,"56~128 ","<U+826F>","62.2 ","94.1 ","5.3 ","1.071 ","37.8 ","47 ","258 ",2016,9,"Q3"
"1001",2016-09-27,62,"54~75 ","<U+826F>","36 ","71.8 ","6.3 ","0.996 ","33.2 ","40 ","226 ",2016,9,"Q3"
"1002",2016-09-28,61,"46~90 ","<U+826F>","32.8 ","68.1 ","9.2 ","0.863 ","35.9 ","114 ","274 ",2016,9,"Q3"
"1003",2016-09-29,86,"62~115 ","<U+826F>","63.1 ","108.1 ","9.7 ","1.113 ","39.1 ","55 ","325 ",2016,9,"Q3"
"1004",2016-09-30,66,"39~94 ","<U+826F>","44 ","77.2 ","7 ","1.142 ","33.4 ","132 ","238 ",2016,9,"Q3"
"1005",2016-10-01,83,"60~120 ","<U+826F>","58.4 ","99.6 ","9 ","1.175 ","46 ","181 ","281 ",2016,10,"Q4"
"1006",2016-10-02,83,"62~109 ","<U+826F>","59.8 ","102.1 ","7.9 ","1.063 ","41.9 ","146 ","292 ",2016,10,"Q4"
"1007",2016-10-03,105,"79~140 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","78.7 ","130 ","10.3 ","1.142 ","47 ","197 ","319 ",2016,10,"Q4"
"1008",2016-10-04,86,"23~312 ","<U+826F>","38.1 ","115.2 ","6.2 ","0.696 ","37.5 ","80 ","194 ",2016,10,"Q4"
"1009",2016-10-05,39,"30~57 ","<U+4F18>","19.4 ","39 ","6.6 ","0.638 ","30.8 ","47 ","77 ",2016,10,"Q4"
"1010",2016-10-06,40,"34~48 ","<U+4F18>","25.9 ","38.8 ","5.3 ","0.725 ","33.8 ","31 ","94 ",2016,10,"Q4"
"1011",2016-10-07,43,"16~68 ","<U+4F18>","20.5 ","47.1 ","6.3 ","0.9 ","35.4 ","57 ","137 ",2016,10,"Q4"
"1012",2016-10-08,67,"51~93 ","<U+826F>","44.5 ","74.5 ","8.7 ","0.908 ","38 ","80 ","270 ",2016,10,"Q4"
"1013",2016-10-09,51,"28~82 ","<U+826F>","36 ","53.6 ","6.2 ","0.967 ","35.5 ","53 ","191 ",2016,10,"Q4"
"1014",2016-10-10,66,"55~80 ","<U+826F>","47.7 ","73.6 ","9.4 ","1.088 ","35.8 ","53 ","270 ",2016,10,"Q4"
"1015",2016-10-11,64,"49~77 ","<U+826F>","45.3 ","74 ","7.9 ","1.15 ","36.2 ","71 ","240 ",2016,10,"Q4"
"1016",2016-10-12,50,"23~73 ","<U+4F18>","31.4 ","53.5 ","6.5 ","1.046 ","43.5 ","22 ","147 ",2016,10,"Q4"
"1017",2016-10-13,79,"55~106 ","<U+826F>","57.9 ","98.8 ","9.6 ","1.217 ","41.8 ","40 ","248 ",2016,10,"Q4"
"1018",2016-10-14,68,"43~89 ","<U+826F>","46 ","81.9 ","8.1 ","1.096 ","37.9 ","40 ","228 ",2016,10,"Q4"
"1019",2016-10-15,61,"38~82 ","<U+826F>","43.5 ","64.8 ","5.5 ","1.063 ","35.3 ","27 ","201 ",2016,10,"Q4"
"1020",2016-10-16,50,"28~63 ","<U+4F18>","25.1 ","54.2 ","6.3 ","1.142 ","33.2 ","32 ","130 ",2016,10,"Q4"
"1021",2016-10-17,61,"54~77 ","<U+826F>","31.9 ","71 ","9.9 ","1.013 ","34.6 ","87 ","174 ",2016,10,"Q4"
"1022",2016-10-18,85,"57~124 ","<U+826F>","61.2 ","98.7 ","11.5 ","1.133 ","41 ","136 ","236 ",2016,10,"Q4"
"1023",2016-10-19,118,"78~156 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","89.3 ","148.2 ","11.5 ","1.433 ","52.2 ","136 ","298 ",2016,10,"Q4"
"1024",2016-10-20,132,"107~156 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","99.9 ","171.8 ","10.8 ","1.508 ","53.7 ","122 ","344 ",2016,10,"Q4"
"1025",2016-10-21,65,"52~91 ","<U+826F>","31.8 ","77.3 ","8.5 ","0.988 ","30.5 ","43 ","280 ",2016,10,"Q4"
"1026",2016-10-22,45,"20~62 ","<U+4F18>","24.1 ","45.5 ","6.8 ","0.788 ","27.2 ","42 ","206 ",2016,10,"Q4"
"1027",2016-10-23,27,"19~40 ","<U+4F18>","17.1 ","25.8 ","7.5 ","1.033 ","28.6 ","33 ","86 ",2016,10,"Q4"
"1028",2016-10-24,31,"20~57 ","<U+4F18>","18.8 ","29.4 ","6.9 ","1.438 ","32 ","24 ","85 ",2016,10,"Q4"
"1029",2016-10-25,43,"27~58 ","<U+4F18>","27.5 ","41.6 ","6 ","1.217 ","34 ","16 ","137 ",2016,10,"Q4"
"1030",2016-10-26,42,"28~58 ","<U+4F18>","27.3 ","40.8 ","6.8 ","1.538 ","39.7 ","15 ","147 ",2016,10,"Q4"
"1031",2016-10-27,28,"13~57 ","<U+4F18>","16.7 ","26.8 ","6.6 ","1.171 ","27 ","59 ","78 ",2016,10,"Q4"
"1032",2016-10-28,30,"16~42 ","<U+4F18>","14.5 ","28.3 ","5.3 ","0.642 ","23.4 ","75 ","107 ",2016,10,"Q4"
"1033",2016-10-29,48,"33~79 ","<U+4F18>","25.5 ","51.8 ","6.5 ","0.775 ","29.5 ","72 ","212 ",2016,10,"Q4"
"1034",2016-10-30,71,"54~108 ","<U+826F>","48.6 ","88 ","8.1 ","1.113 ","41 ","66 ","273 ",2016,10,"Q4"
"1035",2016-10-31,77,"67~123 ","<U+826F>","41.9 ","99.4 ","11.4 ","0.992 ","40 ","77 ","315 ",2016,10,"Q4"
"1036",2016-11-01,97,"73~152 ","<U+826F>","72.3 ","127.2 ","11.1 ","1.238 ","44.8 ","59 ","323 ",2016,11,"Q4"
"1037",2016-11-02,144,"110~193 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","109.1 ","175.4 ","12 ","1.571 ","46.4 ","60 ","337 ",2016,11,"Q4"
"1038",2016-11-03,136,"102~210 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","102.6 ","151.5 ","10 ","1.604 ","47.5 ","76 ","311 ",2016,11,"Q4"
"1039",2016-11-04,93,"53~160 ","<U+826F>","63.7 ","120.8 ","11.5 ","1.588 ","45.4 ","82 ","206 ",2016,11,"Q4"
"1040",2016-11-05,83,"53~125 ","<U+826F>","59.6 ","107.3 ","12.2 ","1.454 ","45.3 ","86 ","154 ",2016,11,"Q4"
"1041",2016-11-06,100,"67~162 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","74.1 ","121.4 ","10.5 ","1.513 ","43.3 ","21 ","190 ",2016,11,"Q4"
"1042",2016-11-07,72,"58~93 ","<U+826F>","32.2 ","93.4 ","7.1 ","0.85 ","34.2 ","65 ","181 ",2016,11,"Q4"
"1043",2016-11-08,78,"61~118 ","<U+826F>","45.7 ","99.8 ","13.4 ","1.008 ","40.9 ","28 ","268 ",2016,11,"Q4"
"1044",2016-11-09,100,"79~150 ","<U+826F>","72.7 ","127.4 ","13.2 ","1.258 ","43.4 ","55 ","309 ",2016,11,"Q4"
"1045",2016-11-10,227,"85~489 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","88.8 ","286.9 ","9.4 ","1.208 ","44.1 ","70 ","336 ",2016,11,"Q4"
"1046",2016-11-11,133,"35~315 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","68.8 ","199.9 ","14.3 ","1.325 ","41.5 ","60 ","284 ",2016,11,"Q4"
"1047",2016-11-12,88,"67~150 ","<U+826F>","53.6 ","118.5 ","22.8 ","1.309 ","50.6 ","70 ","225 ",2016,11,"Q4"
"1048",2016-11-13,132,"89~213 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","98.9 ","187.7 ","18 ","1.554 ","60.3 ","115 ","266 ",2016,11,"Q4"
"1049",2016-11-14,104,"69~162 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","67.7 ","147.6 ","15.6 ","1.388 ","58.2 ","89 ","222 ",2016,11,"Q4"
"1050",2016-11-15,131,"80~223 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","98 ","165.9 ","24.6 ","1.609 ","61.7 ","88 ","273 ",2016,11,"Q4"
"1051",2016-11-16,206,"175~252 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","157.8 ","256.8 ","27.4 ","2.213 ","77.7 ","60 ","350 ",2016,11,"Q4"
"1052",2016-11-17,265,"219~340 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","215.3 ","320.8 ","23.1 ","2.313 ","72.9 ","81 ","353 ",2016,11,"Q4"
"1053",2016-11-18,270,"207~340 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","220 ","332 ","26.9 ","2.343 ","58.2 ","51 ","358 ",2016,11,"Q4"
"1054",2016-11-19,142,"79~212 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","87.2 ","211.4 ","13.9 ","1.438 ","45 ","83 ","0 ",2016,11,"Q4"
"1055",2016-11-20,149,"110~227 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","105.7 ","210.5 ","26.2 ","1.579 ","57.5 ","41 ","0 ",2016,11,"Q4"
"1056",2016-11-21,130,"55~200 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","81.6 ","170.9 ","16.5 ","1.483 ","40 ","63 ","0 ",2016,11,"Q4"
"1057",2016-11-22,47,"38~61 ","<U+4F18>","17.4 ","47.9 ","9.9 ","0.738 ","22.2 ","69 ","0 ",2016,11,"Q4"
"1058",2016-11-23,67,"42~112 ","<U+826F>","46.3 ","70.4 ","12.9 ","0.996 ","38.3 ","60 ","0 ",2016,11,"Q4"
"1059",2016-11-24,104,"82~176 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","77.7 ","112.4 ","16.7 ","1.296 ","57.6 ","29 ","0 ",2016,11,"Q4"
"1060",2016-11-25,127,"109~149 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","96.6 ","146.8 ","20.5 ","1.713 ","58.5 ","10 ","0 ",2016,11,"Q4"
"1061",2016-11-26,142,"100~235 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","91.7 ","204.2 ","17 ","1.467 ","49.3 ","58 ","0 ",2016,11,"Q4"
"1062",2016-11-27,147,"104~232 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","110.5 ","200.7 ","27.5 ","1.7 ","58.7 ","40 ","0 ",2016,11,"Q4"
"1063",2016-11-28,182,"108~279 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","141.5 ","243.8 ","35.3 ","2.229 ","68.1 ","12 ","0 ",2016,11,"Q4"
"1064",2016-11-29,137,"78~225 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","98.1 ","178.8 ","23.1 ","1.654 ","54 ","77 ","0 ",2016,11,"Q4"
"1065",2016-11-30,110,"71~186 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","76.5 ","143.6 ","26.8 ","1.375 ","56 ","74 ","0 ",2016,11,"Q4"
"1066",2016-12-01,128,"82~217 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","96.3 ","163.8 ","31.6 ","1.479 ","62.8 ","62 ","0 ",2016,12,"Q4"
"1067",2016-12-02,158,"102~249 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","120.8 ","191 ","29.7 ","1.904 ","72 ","15 ","0 ",2016,12,"Q4"
"1068",2016-12-03,128,"61~199 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","95.4 ","138.4 ","18.2 ","1.742 ","51.1 ","72 ","0 ",2016,12,"Q4"
"1069",2016-12-04,90,"40~169 ","<U+826F>","63.5 ","106.6 ","19.4 ","1.571 ","53.7 ","73 ","0 ",2016,12,"Q4"
"1070",2016-12-05,78,"48~139 ","<U+826F>","41.1 ","94.3 ","14.3 ","1.079 ","40.5 ","98 ","0 ",2016,12,"Q4"
"1071",2016-12-06,103,"64~216 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","72.8 ","123.2 ","21 ","1.379 ","60.8 ","57 ","0 ",2016,12,"Q4"
"1072",2016-12-07,101,"59~162 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","72.6 ","122.5 ","24.9 ","1.513 ","58.2 ","67 ","0 ",2016,12,"Q4"
"1073",2016-12-08,130,"77~213 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","97.5 ","150.8 ","26.3 ","1.692 ","64.4 ","69 ","0 ",2016,12,"Q4"
"1074",2016-12-09,203,"173~255 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","155.1 ","222.7 ","33.5 ","2.196 ","71.9 ","52 ","0 ",2016,12,"Q4"
"1075",2016-12-10,224,"199~263 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","173.8 ","244.8 ","29.1 ","2.375 ","68.1 ","37 ","0 ",2016,12,"Q4"
"1076",2016-12-11,219,"170~256 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","170.4 ","243.6 ","23.4 ","2.013 ","64.8 ","41 ","0 ",2016,12,"Q4"
"1077",2016-12-12,202,"125~245 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","155.8 ","232.3 ","21.1 ","1.996 ","63.3 ","80 ","0 ",2016,12,"Q4"
"1078",2016-12-13,187,"132~284 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","144.4 ","203.9 ","22 ","2.096 ","66 ","75 ","0 ",2016,12,"Q4"
"1079",2016-12-14,155,"63~268 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","115.9 ","171.5 ","21.7 ","1.8 ","57.7 ","79 ","0 ",2016,12,"Q4"
"1080",2016-12-15,107,"47~176 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","75.8 ","127.7 ","22.5 ","1.358 ","52.8 ","87 ","0 ",2016,12,"Q4"
"1081",2016-12-16,127,"72~225 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","95.1 ","140.4 ","30.5 ","1.575 ","60.5 ","89 ","0 ",2016,12,"Q4"
"1082",2016-12-17,155,"75~205 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","116.9 ","166 ","25.9 ","1.95 ","69 ","69 ","0 ",2016,12,"Q4"
"1083",2016-12-18,202,"123~314 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","159.7 ","206.4 ","24.5 ","2.121 ","69.9 ","92 ","0 ",2016,12,"Q4"
"1084",2016-12-19,268,"213~368 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","217.9 ","275.4 ","29.4 ","2.383 ","75.8 ","105 ","0 ",2016,12,"Q4"
"1085",2016-12-20,378,"344~415 ","<U+4E25><U+91CD><U+6C61><U+67D3>","329.1 ","399.5 ","39.7 ","3.058 ","79.1 ","43 ","0 ",2016,12,"Q4"
"1086",2016-12-21,207,"65~400 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","164.1 ","226.8 ","20.9 ","2.263 ","48 ","67 ","0 ",2016,12,"Q4"
"1087",2016-12-22,79,"56~133 ","<U+826F>","52.7 ","90.9 ","22.5 ","1.167 ","50.5 ","62 ","0 ",2016,12,"Q4"
"1088",2016-12-23,115,"76~145 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","86.1 ","132.6 ","23.7 ","1.458 ","54 ","68 ","0 ",2016,12,"Q4"
"1089",2016-12-24,167,"132~220 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","127.3 ","171.3 ","24.5 ","1.729 ","62.5 ","40 ","0 ",2016,12,"Q4"
"1090",2016-12-25,140,"99~222 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","106 ","139.4 ","12.5 ","1.525 ","50.4 ","21 ","0 ",2016,12,"Q4"
"1091",2016-12-26,75,"42~104 ","<U+826F>","49.1 ","89.3 ","11.6 ","1.142 ","42.1 ","78 ","0 ",2016,12,"Q4"
"1092",2016-12-27,80,"53~119 ","<U+826F>","50.9 ","101.3 ","13.9 ","1.171 ","46.8 ","68 ","0 ",2016,12,"Q4"
"1093",2016-12-28,117,"75~214 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","86.4 ","135.5 ","17.7 ","1.546 ","55.7 ","39 ","0 ",2016,12,"Q4"
"1094",2016-12-29,137,"89~212 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","103.5 ","155.7 ","23.9 ","1.85 ","61.4 ","23 ","0 ",2016,12,"Q4"
"1095",2016-12-30,174,"124~274 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","135.4 ","179.3 ","25.3 ","1.938 ","63.4 ","50 ","0 ",2016,12,"Q4"
"1096",2016-12-31,206,"138~291 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","160.3 ","207.3 ","25.5 ","2.158 ","66.8 ","60 ","0 ",2016,12,"Q4"
"1097",2017-01-01,269,"217~299 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","218.7 ","282 ","24.8 ","2.617 ","78.6 ","16 ","0 ",2017,1,"Q1"
"1098",2017-01-02,164,"109~271 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","126.9 ","160.6 ","26.6 ","1.954 ","57.3 ","80 ","0 ",2017,1,"Q1"
"1099",2017-01-03,171,"108~249 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","131.8 ","173.5 ","23.8 ","1.908 ","61.3 ","80 ","0 ",2017,1,"Q1"
"1100",2017-01-04,273,"199~405 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","222.9 ","276 ","23.4 ","2.392 ","74.1 ","78 ","0 ",2017,1,"Q1"
"1101",2017-01-05,387,"323~464 ","<U+4E25><U+91CD><U+6C61><U+67D3>","344.3 ","430.2 ","35.6 ","3.413 ","77.9 ","15 ","0 ",2017,1,"Q1"
"1102",2017-01-06,224,"73~456 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","192.6 ","233.9 ","17.6 ","3.292 ","61.4 ","21 ","0 ",2017,1,"Q1"
"1103",2017-01-07,71,"42~108 ","<U+826F>","50.6 ","73.3 ","13.8 ","1.579 ","42.6 ","76 ","0 ",2017,1,"Q1"
"1104",2017-01-08,75,"49~137 ","<U+826F>","53.5 ","78.4 ","17.8 ","1.279 ","47.5 ","89 ","0 ",2017,1,"Q1"
"1105",2017-01-09,82,"56~123 ","<U+826F>","60.5 ","90.6 ","19.2 ","1.342 ","50.8 ","58 ","0 ",2017,1,"Q1"
"1106",2017-01-10,55,"41~82 ","<U+826F>","35.8 ","56.4 ","17.1 ","0.988 ","37.1 ","78 ","0 ",2017,1,"Q1"
"1107",2017-01-11,55,"27~89 ","<U+826F>","36.2 ","55.3 ","11.9 ","0.93 ","36 ","86 ","0 ",2017,1,"Q1"
"1108",2017-01-12,73,"50~123 ","<U+826F>","50 ","79.5 ","22.8 ","1.296 ","49.4 ","81 ","0 ",2017,1,"Q1"
"1109",2017-01-13,81,"52~149 ","<U+826F>","57.2 ","88.5 ","23.2 ","1.367 ","52.3 ","89 ","0 ",2017,1,"Q1"
"1110",2017-01-14,137,"89~236 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","104.5 ","149.7 ","28.3 ","1.733 ","63.9 ","65 ","0 ",2017,1,"Q1"
"1111",2017-01-15,209,"160~242 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","161 ","220 ","29.1 ","2.096 ","66.8 ","55 ","0 ",2017,1,"Q1"
"1112",2017-01-16,202,"79~242 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","156.2 ","211.9 ","22.7 ","2.092 ","63.2 ","63 ","0 ",2017,1,"Q1"
"1113",2017-01-17,119,"67~209 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","89 ","126.3 ","27.6 ","1.596 ","54.4 ","77 ","0 ",2017,1,"Q1"
"1114",2017-01-18,225,"180~267 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","175.9 ","234.5 ","28 ","2.013 ","65.6 ","97 ","0 ",2017,1,"Q1"
"1115",2017-01-19,120,"61~267 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","70.9 ","150.1 ","13.4 ","1.088 ","40.1 ","95 ","0 ",2017,1,"Q1"
"1116",2017-01-20,73,"57~107 ","<U+826F>","47.3 ","90.6 ","18.9 ","1.029 ","41 ","54 ","0 ",2017,1,"Q1"
"1117",2017-01-21,97,"60~163 ","<U+826F>","70.2 ","110.9 ","22.9 ","1.392 ","46.5 ","90 ","0 ",2017,1,"Q1"
"1118",2017-01-22,121,"80~209 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","90.7 ","138.5 ","24.1 ","1.546 ","55.8 ","94 ","0 ",2017,1,"Q1"
"1119",2017-01-23,159,"107~261 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","122.3 ","166.5 ","28.7 ","1.888 ","60.3 ","116 ","0 ",2017,1,"Q1"
"1120",2017-01-24,246,"208~349 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","196.5 ","251.8 ","41.8 ","2.583 ","70.7 ","71 ","0 ",2017,1,"Q1"
"1121",2017-01-25,352,"294~452 ","<U+4E25><U+91CD><U+6C61><U+67D3>","305 ","359.1 ","30.4 ","3.192 ","69.4 ","101 ","0 ",2017,1,"Q1"
"1122",2017-01-26,302,"154~500 ","<U+4E25><U+91CD><U+6C61><U+67D3>","190.4 ","387.8 ","19.8 ","2.2 ","54.7 ","96 ","0 ",2017,1,"Q1"
"1123",2017-01-27,136,"106~210 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","83.3 ","203.7 ","22.2 ","1.375 ","33.8 ","105 ","0 ",2017,1,"Q1"
"1124",2017-01-28,234,"153~381 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","187.3 ","259.5 ","35.3 ","1.958 ","42.9 ","56 ","0 ",2017,1,"Q1"
"1125",2017-01-29,94,"62~192 ","<U+826F>","55.3 ","123.4 ","12.7 ","1.05 ","25 ","97 ","0 ",2017,1,"Q1"
"1126",2017-01-30,76,"62~95 ","<U+826F>","42.3 ","98.1 ","22.6 ","1.1 ","20.8 ","69 ","0 ",2017,1,"Q1"
"1127",2017-01-31,125,"77~231 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","93.9 ","138.1 ","29.4 ","1.604 ","34 ","65 ","0 ",2017,1,"Q1"
